	logFC	logCPM	F	PValue	color
CHML	1.40922423263381	5.30758872378656	21.6370647497125	0.00174236076333961	red
ZNF84	2.18140876749145	4.58515704191038	21.6352593119479	0.00174279307957381	red
MAGT1	1.1167252369804	7.59576173373175	21.619159190366	0.00174665426371255	red
GALNS	-2.27561246761259	4.27133595800988	21.6121360800146	0.0017483419396914	blue
ATP6AP2	1.44422830069429	9.34704115219064	21.5678296037901	0.00175903635185932	red
OLFML3	-2.02424787901571	4.7740165001574	21.5546391939276	0.00176223605405183	blue
TSPYL2	-2.93709077731704	3.07908045545762	21.5364613818559	0.00176665759675883	blue
POP4	1.19130893299693	6.80227450742468	21.5290720614187	0.00176845895249755	red
ID1	-3.11355797392927	3.20266256835631	21.5172982705265	0.00177133392306747	blue
MRPL46	1.5366418453422	4.93481510679293	21.4990613762169	0.0017757986957936	red
GPX4	-1.56975750037435	7.71757201804259	21.4943017608792	0.00177696627781374	blue
POLI	1.58909188261595	5.74210167059054	21.4932179799945	0.00177723227524696	red
SPAST	1.54131065093096	5.99093752941478	21.485188458952	0.00177920455931991	red
ATAD3B	-2.79168842794075	3.63093589076813	21.4845611695773	0.00177935875576871	blue
CIAO3	-3.20527812018186	3.00099417410952	21.4596602314582	0.00178549335412882	blue
SPTY2D1	1.37499820967736	5.31768469201061	21.4548926734716	0.00178667092328253	red
SRP54	1.10847029267683	7.18109668338455	21.4428467355988	0.00178965058079664	red
ACOT13	1.37277943709283	5.79622909959269	21.4340328586557	0.00179183472352525	red
TMEM243	1.45034928450813	5.4774783935539	21.4315450284289	0.00179245183265219	red
GTF3C1	-2.40775915859645	4.23427988198426	21.4301593680264	0.00179279566322015	blue
NUBP2	-2.38119104934914	4.50084518313317	21.4228279985867	0.00179461621247733	blue
FGFRL1	-3.81848701272667	2.45105529261595	21.3945349554246	0.00180166387476503	blue
SSC5D	-4.44306475632552	2.69151612075493	21.3922178719905	0.00180224259034674	blue
SIRLNT	2.21481878693839	3.98352905104466	21.3912901135846	0.00180247437317319	red
SMTN	-2.73392835954844	3.92977839147629	21.3855220688562	0.00180391625124266	blue
AC073857.1	2.64878017080591	3.55785356766525	21.3704431818045	0.00180769248530508	red
TEX261	-2.277607391081	5.34732937469258	21.3671712737513	0.00180851318796248	blue
GET4	-1.58664178022348	5.09962237384791	21.3666791936427	0.00180863665845777	blue
ETAA1	2.68460300217265	6.45014555747216	21.3600000742519	0.00181031360184004	red
MIGA2	-4.82365749970711	3.23639148950777	21.3505841076606	0.0018126810160579	blue
CNOT3	-4.0683343295861	4.02152004435471	21.3438232199649	0.00181438327817178	blue
MRPL50	1.12750778612136	6.29627896780251	21.3391623589782	0.00181555796485471	red
PPP1R10	-2.39727716998023	3.89585282077981	21.3319755330356	0.00181737115141271	blue
GCC2	1.33411626127225	6.24665739953257	21.3276703758734	0.00181845840387161	red
DYNC1H1	-1.35630812083098	6.45520417916161	21.3217304690668	0.00181995985029799	blue
AC112128.1	-9.44399674046366	1.14860261307821	24.325661790777	0.0018203114631339	blue
CAMK2N1	1.44171999314993	7.26205089079385	21.3037129546488	0.00182452373608592	red
SNX16	1.89027725788292	5.78856762733813	21.2931803985077	0.00182719833015941	red
C5orf15	1.1832115746297	8.45455560103671	21.2899778783426	0.00182801254266035	red
AKAP13	-1.73430298057616	4.73820296907522	21.2890883962335	0.00182823876662259	blue
SLC1A1	1.44895229188139	6.35946860644934	21.2879760051384	0.0018285217330874	red
PDZD11	1.13568305746469	6.42999711171378	21.2848829965377	0.00182930881227094	red
NRBP1	-4.01032670007717	6.82850031007863	21.2621423750208	0.00183510873290978	blue
PLEKHM2	-2.00933090567684	4.52044436515106	21.2468670483018	0.00183901764652682	blue
SNORD3B-2	-5.31759425479546	2.32833482490861	21.2457990193011	0.00183929134376887	blue
ANAPC13	1.25053343422162	7.63826156641027	21.2435362976431	0.00183987136686935	red
MLF1	1.44454886214853	7.35648629153557	21.2399242476854	0.00184079775192442	red
PPAN	-2.98353640297558	3.7752491567255	21.231643431202	0.00184292375445551	blue
LCORL	1.52058448018915	5.23689095766659	21.2312722636809	0.00184301911967203	red
BGN	-2.52975899715777	5.61165458826343	21.2192297490831	0.00184611661104736	blue
ARHGEF11	-3.90659032273497	2.31239895203891	21.2188602656	0.0018462117505096	blue
INTS3	-3.04787518702396	3.02211945296769	21.2125435735347	0.00184783920986134	blue
CLIC4	1.58388213778414	10.5612230602401	21.2077208161413	0.00184908298063829	red
TRMT13	1.33614335456133	6.01034376926475	21.205749497296	0.0018495916794733	red
DOHH	-2.98197119879346	3.81220779851163	21.1873845042319	0.00185433923606409	blue
CASC4	1.20692570822292	8.032579202766	21.1837273227723	0.00185528648811273	red
PCMT1	1.17782375748862	8.46312508052615	21.1769746281768	0.00185703711381917	red
CEP120	2.81130058781703	5.85981859678101	21.1653230704181	0.00186006265128607	red
PCYOX1L	-4.16269876175875	2.66289596229248	21.1622544935778	0.00186086049409647	blue
GSTCD	1.85619395369926	4.74697907549851	21.1480608487437	0.00186455650713692	red
ZNF362	-2.62221092737439	3.57605645566194	21.1315352979096	0.00186887138960741	blue
WDR45B	-1.51576561445954	6.16882734396261	21.0936814414498	0.00187880261272244	blue
SERBP1	1.34453391924542	8.92890625619051	21.0932535114762	0.0018789152621521	red
AC130324.3	9.32971238663313	0.475489407501143	28.8498693016683	0.0018805193136727	red
NMD3	1.25907451912303	8.18737657031886	21.0837234063599	0.00188142619559828	red
NDUFAF1	1.33398020219265	5.1413452980188	21.0796408014259	0.00188250314667618	red
WAC	1.25447176144809	7.24890254927921	21.0791567843776	0.00188263087703364	red
TSPO	-2.0207352076505	7.34142619835292	21.0571777648615	0.00188844256723166	blue
NFIX	-2.66979951364306	5.01714572554253	21.0561407371478	0.00188871733517634	blue
AGPS	1.22988445529339	6.49034603392305	21.054505759693	0.00188915063636167	red
BLZF1	1.19579064380096	6.50709342651123	21.0486987981844	0.00189069060656301	red
LAMTOR5	1.33797855238396	8.26276939002331	21.0135301027976	0.00190005094785923	red
IFT80	1.10750181645008	6.67806532275534	20.9914210639435	0.00190596524438343	red
CLSTN1	-3.00945969694727	5.87319441111346	20.9833117591971	0.00190814033455822	blue
ECT2	1.26497523787812	7.5987241107206	20.9813991290354	0.00190865379819405	red
HDGFL3	1.48164061106712	6.18703803910388	20.9799220111159	0.00190905046341418	red
GTPBP8	1.38398983738089	5.39789373420291	20.9727066373177	0.00191098957101319	red
DAP	-1.63029808076067	6.45219745061399	20.9714445766166	0.0019113290001745	blue
EVC	-4.53091355923752	3.25877689318498	20.9674442375162	0.00191240538615847	blue
PRELID3B	1.17467330458047	8.39414150800888	20.9652317246857	0.00191300104266661	red
CXCL12	-1.57791341233107	7.86413033943284	20.9615993980728	0.00191397945009427	blue
SND1	-1.57525672014664	6.43562517459291	20.9456051194236	0.00191829518283107	blue
BRAT1	-2.91618474005831	4.650144647497	20.9300074843647	0.00192251568640446	blue
KTN1	1.14183598258482	7.37447761837766	20.9294437803465	0.00192266843549505	red
ESPL1	-4.89778166365017	2.04149476493532	20.9245192724137	0.00192400349824323	blue
CASP4	1.18977785569177	7.12135630653239	20.9139343612042	0.00192687707898374	red
SNX15	-1.96458369425958	4.793821893363	20.9070008808131	0.00192876230008556	blue
HM13	-1.66531226494086	7.46513099144298	20.9023468254293	0.00193002904460545	blue
ACTR1A	-1.41569615429029	6.48476153924321	20.890058056984	0.00193337884529798	blue
AC099332.1	3.51821994444744	1.89903734004273	20.8773898468317	0.00193683973823006	red
NARS	1.21217157816852	8.99227653002876	20.8748266232034	0.00193754094613934	red
FGD1	-9.22322726899753	0.933443525316629	23.7696544679455	0.00193932427727026	blue
MAPK7	-2.65719357189555	3.93010889187749	20.8592375340977	0.00194181245782456	blue
BTN3A2	1.16462359962403	6.22276943551139	20.8568797736354	0.00194245953050723	red
AL669831.4	-8.95479421144036	0.674729182362775	23.7412734726734	0.00194566590054412	blue
AC008264.2	3.75899910393266	4.27518262890885	20.8425217471196	0.00194640586282212	red
R3HDM4	-5.77564216967582	5.00443020462988	20.8376184031021	0.00194775586679977	blue
HIST1H4C	-2.55089703103355	6.15375106688575	20.8372951652325	0.00194784490303902	blue
TEX9	2.62462129928278	4.26126645337375	20.8190065546384	0.00195289087293855	red
DSC2	2.6912250819274	3.47189439134916	20.7905687305822	0.00196076980162767	red
LOXL2	-1.15902459707442	8.53355943461337	20.7868435033318	0.00196180486612989	blue
CYHR1	-2.36155620186918	5.1716939048501	20.7834075710755	0.00196276015869895	blue
DLGAP4	-2.50642194661074	6.23158217921687	20.7733858104462	0.00196554985455884	blue
RAB11FIP2	1.8008605838317	5.50086313176749	20.7647245779218	0.00196796484807233	red
MRPS28	1.3294810688943	7.05383270992493	20.7550917752584	0.00197065512868045	red
CTNNB1	2.01763370833193	8.85885927988491	20.7401736474791	0.00197483065000761	red
CCDC97	-2.11050386514451	4.80190626569289	20.7329314535936	0.00197686172293992	blue
H2AFZ	1.07186124716639	9.0757806634853	20.7276627692464	0.00197834097678701	red
STRIP2	2.37087372200806	4.37977558266943	20.70526296446	0.00198464559039429	red
ATG13	-2.13971558471067	5.3476828358507	20.6911044050617	0.0019886436770199	blue
FAM160A2	-2.7842385976004	3.47669728518789	20.6671909867675	0.00199541937320973	blue
HGSNAT	-1.36643741115904	5.49896642995213	20.6340707883178	0.00200485178878199	blue
FURIN	-1.99655500344908	3.96476203236185	20.6007367423919	0.00201440181589672	blue
GAS2L1	-2.64980664115494	4.06878197408742	20.598696097425	0.0020149883069868	blue
PFDN2	1.9777607215887	5.77579838323615	20.5901907802443	0.00201743509060782	red
DLG1	1.21064297944307	7.2404660478328	20.5546096109424	0.00202771159183711	red
CRIPT	1.63381303966501	6.44278607518703	20.5426135969017	0.00203119110196116	red
NDUFA13	1.30441095690869	7.32702576889417	20.5403418901904	0.00203185086877881	red
HSPBP1	-1.88495509516795	5.60163128541676	20.535198248053	0.00203334572217648	blue
CAMTA2	-2.63752287461291	5.42932616968607	20.52219437892	0.00203713110263023	blue
PPWD1	1.89691958790839	5.17040116220757	20.5221542535296	0.00203714279670449	red
MIER2	-3.96838336527391	2.95175940559458	20.5126201597932	0.00203992379222627	blue
PHAX	1.12398549494821	6.7306603686988	20.4842139650935	0.00204823794658646	red
LRRC32	-2.16525708864361	3.94950992422113	20.4796903357092	0.00204956589144733	blue
PSMC3IP	1.63415274423608	5.25307573203067	20.4591390813059	0.00205561252107047	red
OGFOD3	-1.78151053501685	4.53485955713323	20.4563561783496	0.00205643303655131	blue
DCTN6	1.16747871594473	6.99823048776401	20.4468677985356	0.00205923370469644	red
NPLOC4	-1.71920132265858	5.0284498232189	20.4103284171108	0.00207006389562077	blue
ZNF572	-8.9561352501601	0.676240164039801	23.2067956436667	0.00207027196628049	blue
QSOX1	-1.95698768977406	6.10241382098906	20.40800032144	0.00207075636367049	blue
AC099518.5	2.52804833501921	3.77715313432323	20.3917343243757	0.00207560265714058	red
RAB34	-1.49476038505025	6.88872865308926	20.3903011504664	0.00207603034088999	blue
GLYCTK	-4.02379908231369	2.60477604105507	20.3782709214482	0.0020796247432931	blue
HSPA13	1.22457574122783	8.0610764827249	20.3768255234535	0.00208005712728177	red
PIK3R1	-1.63291110690074	4.55105120657909	20.3706186299637	0.00208191517640621	blue
ZNF724	-7.36882614743727	2.31965329806042	20.3580365374082	0.0020856880686893	blue
EHBP1	1.53338030031848	5.96559110208208	20.3460115379374	0.00208930195277795	red
P2RY6	-3.70507956428356	2.8259338006127	20.3285936082229	0.00209455056126428	blue
SARS2	-6.07046964421947	2.45774373914507	20.3242682010078	0.00209585652254564	blue
SHTN1	1.924261374053	5.38436486040494	20.3232579750954	0.00209616168553914	red
LZTR1	-2.25558095521127	4.20662851608966	20.3173285619977	0.0020979539345676	blue
MYPOP	-5.01199102744259	1.65378241229641	20.3153568689595	0.0020985503338146	blue
ZNF490	2.00202069936165	4.41195482493375	20.2794366261708	0.00210945295361982	red
MGA	1.50402577211382	5.19877291558612	20.2789420979853	0.00210960355100138	red
PPAN-P2RY11	-9.20158212525739	0.915263009052355	23.0176241246663	0.00211684355213867	blue
ARHGAP10	-2.5772984624118	3.49294768151365	20.2540906993671	0.00211718893415871	blue
C15orf39	-2.59102858553687	3.67913467868444	20.2453302297883	0.00211987106753093	blue
PTPN1	-1.72102872265894	6.23736936551232	20.2324554909887	0.00212382060170328	blue
COL4A2	-1.70053581423313	6.3550664668855	20.2210881117366	0.00212731542751626	blue
LRSAM1	-3.63280619562545	3.34388662427324	20.2132101619166	0.00212974169682907	blue
UAP1	1.12294311219509	7.87649993218406	20.2025204361384	0.00213303951367955	red
MIRLET7BHG	-6.97185389435479	1.89096100888555	20.1953336105953	0.00213526028621015	blue
TESK2	-6.31965798145149	1.78814955323346	20.1846945358706	0.0021385531681667	blue
RGS3	-1.99422005244078	6.05779589974963	20.1763355625997	0.00214114482281432	blue
CAB39	1.80161600706591	6.92979869540193	20.1735285794847	0.00214201599902679	red
DNAAF4	2.30355656918974	4.17573835171598	20.1722599926874	0.00214240986436799	red
APEH	-1.73849978994571	5.25810178535197	20.1527828964291	0.00214846848411447	blue
ABR	-2.42749433690737	4.79817164254714	20.1482395972274	0.00214988483967188	blue
TAPBP	-1.89510590242387	7.90704882687484	20.1383505007042	0.00215297179018007	blue
DHX37	-2.9957609857652	2.91975887403852	20.1373223819903	0.00215329304456372	blue
MBD3	-3.65074435941177	3.64001132743991	20.1301158467208	0.00215554655138546	blue
NDC80	1.13169312466841	7.15549070803522	20.1188351874941	0.00215908001110709	red
AC120057.2	9.35708175483934	0.501497389702178	27.2730444928555	0.0021608817297206	red
MICAL3	-2.7443723789716	3.26552013127613	20.1079893235315	0.00216248415368428	blue
PXN	-1.84447432379702	5.31834411821285	20.0897054673967	0.00216823812777809	blue
G6PD	-3.03560551098681	5.19027261223637	20.0763752782991	0.00217244531657892	blue
HIST2H4A	2.69084688733815	3.9295967487868	20.0760997323161	0.00217253239093901	red
SMOX	-1.64212902816964	4.87537316787435	20.0735806241889	0.00217332864945144	blue
SENP7	1.49567039360489	5.71776215306722	20.0591319255308	0.00217790280188992	red
TIMM17B	-2.23610266632689	4.02652000535474	20.0557014805704	0.00217899058708705	blue
GLYATL2	2.13569298326533	3.50030957052724	20.0333980077589	0.00218607965637779	red
NIPAL3	1.53927486437657	6.59312845908222	20.0195406722723	0.00219049877381078	red
TUBA1B	-2.39791005181665	9.27401974931831	20.0122000683928	0.00219284425360328	blue
SCNM1	1.3018766308608	5.52147387514441	19.9940533656702	0.00219865608893694	red
APP	1.5577997435747	8.93922664906738	19.9914555274596	0.00219948968241204	red
LYPLAL1	1.96464885163605	5.81732491383334	19.9901756743126	0.00219990050748584	red
SMARCB1	-2.01202377075686	6.15808812528106	19.9764583668802	0.00220430974847794	blue
EIF3G	-1.86696358805227	6.71432146770433	19.9760454951439	0.00220444263275215	blue
ATP13A3	1.13723885672319	8.6117115216846	19.9688251536438	0.00220676815629416	red
TGIF2	-6.0335031874752	2.4219544694687	19.9631572088703	0.00220859584772976	blue
HSD3B7	-2.26665595426402	4.04628240614766	19.9448450320828	0.00221451384381889	blue
ZSWIM4	-7.75564337393356	0.757265573844299	19.9440598008558	0.00221476805499293	blue
SMARCA5	1.07646900414474	6.88395733017758	19.9246779728896	0.00222105439287422	red
MATR3	1.28602248008543	8.71404224661713	19.9207978776777	0.00222231556613039	red
GALNT2	-1.61908126141978	5.99585127284992	19.9086063836105	0.0022262841168339	blue
CCDC86	-2.10595455303846	4.8384081657189	19.9003842983539	0.00222896558918563	blue
PPAT	1.42465385125835	5.87969121225938	19.8980512958701	0.0022297271923844	red
PTPN22	1.96193996844839	3.71893770328231	19.8973374712241	0.00222996028418535	red
DHX15	1.35849948211324	7.45192820388399	19.8881067201749	0.00223297725072531	red
PIGS	-1.88620400135075	4.83030252150066	19.8713289171037	0.00223847404882633	blue
ADRA2A	-9.04623976253673	0.767320919178564	22.5475216889936	0.0022385976418004	blue
PSIP1	1.2867671937684	6.66637493106304	19.8616443070462	0.00224165470321182	red
ITGA5	-2.33977934004316	7.57845879292094	19.8549110225287	0.00224386942438274	blue
PNISR	1.20010581607708	6.22059815530835	19.8532627113477	0.00224441200859528	red
FSTL3	-4.24662682799408	4.26357866611876	19.851530699288	0.00224498232299951	blue
CRAT	-4.87588138415645	5.08308303980962	19.8233039358424	0.00225430254388697	blue
ATP13A1	-2.64234294232182	4.01911735265177	19.8128569918807	0.00225776437110214	blue
RHOBTB2	-2.58604495455703	3.46268689291596	19.806801281857	0.00225977412806422	blue
PPP1R9A	3.6141227043597	2.68155958518439	19.8041738024149	0.00226064683091533	red
PCMTD1	1.67764458401336	6.57364806872339	19.7947484711056	0.00226378089415545	red
CCDC112	1.64240919238396	5.30974595459125	19.7871364974912	0.00226631598037082	red
JOSD2	-2.23548095228252	4.27406443636047	19.7818803900502	0.00226806855573209	blue
ARHGEF18	-2.09333919307436	4.50287045011573	19.7574738352844	0.00227622896012865	blue
ADRM1	-1.32640461610174	6.47377840652634	19.7542217026596	0.00227731910792245	blue
AC124016.2	4.29159134451867	4.14572347435113	19.7541859761425	0.00227733108746054	red
ZNF12	1.47055664851562	5.81677988111774	19.7444976883275	0.00228058261724788	red
SKI	-3.74304260415334	2.69293968248403	19.6949809799765	0.00229729267304496	blue
PNN	1.28501682999744	5.57831074349304	19.6922418663519	0.00229822151209412	red
SGTB	1.59877369354976	5.01920458570372	19.6819611924056	0.00230171192780436	red
PAPOLA	1.11280757060788	7.56351088631787	19.6735418636865	0.00230457536324003	red
LIPE	-6.92562054185343	1.01214578610012	19.673339744809	0.00230464415947109	blue
DNMT1	-1.67003655077883	5.11853505387896	19.659589285581	0.00230933054756657	blue
DCP2	1.28334219313158	6.36662856500401	19.6552129798801	0.00231082458131387	red
SDHB	1.28010909764036	8.30030331889881	19.6522871584603	0.00231182411042017	red
PJA2	1.04745971735333	8.59202004532498	19.6442794810343	0.00231456250387267	red
CAPZB	-1.42202388259997	8.56895569315791	19.6357482115417	0.00231748444278123	blue
MYO9B	-2.12299848189784	4.11658221402679	19.5974937540216	0.00233064371589883	blue
AMDHD2	-3.22465693015287	2.62968934641036	19.582554224581	0.00233580833485595	blue
RHOG	-2.4716398034867	4.25118475500164	19.5787364445457	0.00233713045717196	blue
COX16	1.34441180314939	5.34516490490636	19.577298318747	0.00233762873375012	red
HSPB11	1.39527839625385	6.05170993218273	19.5468153242203	0.0023482218868079	red
CCNF	-2.69851958514712	3.0983113681922	19.5144616376101	0.00235953129044537	blue
CLK1	1.64809043350758	7.40796914566537	19.512369697427	0.00236026489595365	red
PDS5A	1.72055556281008	6.6255285348359	19.509193272034	0.00236137935962373	red
NDFIP2	1.25749629046461	7.28040556696637	19.5072672385799	0.00236205543994087	red
CC2D1A	-3.68105107625578	3.21183654911841	19.5030026295081	0.00236355327895148	blue
ORMDL1	1.05268636071131	7.28032708376671	19.4953561206847	0.00236624192103511	red
PLEKHJ1	-1.54696760186294	5.22957012166091	19.4701861981764	0.00237511932063639	blue
TLK2	1.44537457269161	5.03739558678625	19.451515999399	0.00238173136240237	red
BSG	-1.77381755321786	8.56565644221354	19.4494181674275	0.00238247575533935	blue
RNF168	1.1577928383939	6.59019351917431	19.4428188246923	0.00238481937046806	red
AL359643.3	-6.9521907980242	1.04549991651899	19.4357203836686	0.00238734346902033	blue
OSTC	1.06835056503129	7.83753675565295	19.43296502758	0.0023883241377454	red
RECQL5	-5.95451999435911	2.34409534359083	19.424252807375	0.00239142827275606	blue
PPP1R7	1.14165984326094	6.70451702695747	19.4225516462975	0.00239203498310366	red
IER2	-2.23373693870149	6.58101384047218	19.4130636682654	0.00239542237672682	blue
DDX6	2.00071434876596	6.25915950320177	19.3991847165523	0.00240038831449899	red
CCDC59	1.42369307989362	4.84307311673031	19.3878401330758	0.00240445707208627	red
PLSCR4	1.52619792248943	6.50115014052524	19.3870986819575	0.00240472329704863	red
USP16	1.32744136537351	6.95062756287295	19.3816199330752	0.0024066916432445	red
CHST10	-6.53213401971485	1.99386744460142	19.3798859568201	0.00240731503000105	blue
MYL9	-1.26872688080546	7.98848622567521	19.3688343914198	0.00241129298809716	blue
ABL1	-2.05164799075903	4.0761869485685	19.3621684952031	0.00241369634522694	blue
RRAD	-8.80926174480696	0.539661526137495	21.9216882231404	0.0024151480999713	blue
ADORA2B	-1.62650982538816	5.02067364309156	19.3572242915536	0.00241548090163993	blue
PUM2	1.42179335026634	6.84408359338151	19.3332496807642	0.00242415785969608	red
MAK16	1.19207779443766	6.51211189921906	19.3311369074869	0.00242492439973653	red
MSL1	1.72570539425321	4.78848352727337	19.3288399635135	0.00242575810525565	red
PAXBP1	2.6911737912448	4.94886335849557	19.3068613731149	0.00243375378591982	red
ETNK2	-8.87414184030591	0.60027519235933	21.85892005302	0.00243383651622281	blue
CREBRF	1.33893408668709	6.10384787983861	19.3003626647077	0.00243612432839183	red
RBBP7	1.02074104293004	8.30048278143019	19.2809047516572	0.0024432394125349	red
PTP4A1	1.24684041707657	8.21414804052442	19.2779714539572	0.00244431428492643	red
IPO11	1.62429175898329	6.00031803113636	19.2744886113327	0.00244559130444535	red
TK1	-2.22688543249069	5.89371504846649	19.2589276032712	0.00245130717188579	blue
HMGN2	1.28729085173503	11.047000126385	19.2559143594273	0.00245241593841142	red
SLC35C1	-2.43510006279452	4.67834398637533	19.2556422995024	0.00245251607784457	blue
METTL27	-8.76759529358749	0.501115874386428	21.7811742001732	0.00245724486860529	blue
TRAF2	-2.60213935702173	3.58444651565872	19.2385174202011	0.00245882974836406	blue
C18orf25	1.7913267586058	5.94776551699968	19.2223074580432	0.00246482495869731	red
FAM155A	1.50301822800924	4.54861055523391	19.2193628103797	0.00246591600219288	red
TMEM8A	-2.9774873765048	2.97747951034644	19.2009945692543	0.00247273549418996	blue
ZNF609	-2.7586854093145	3.24259994988267	19.1794003773271	0.00248078305056646	blue
DAG1	-1.6114954500934	5.66836343893646	19.1677030513792	0.00248515608318905	blue
TMEM167A	1.09677886736394	8.09093705398939	19.165091741571	0.00248613364274532	red
NR1D2	1.09229934440686	7.10674008665306	19.1633156093774	0.00248679882504728	red
GLIPR2	-2.77237491878453	3.00290772104411	19.157605629038	0.00248893879749635	blue
SLC35A2	-1.91773985844164	4.02484538521743	19.1544516172852	0.00249012184390243	blue
INTS1	-2.2989999918526	5.02329124808941	19.1519044754059	0.00249107777447475	blue
CENPU	1.33139490347207	5.39324468288089	19.1511089777225	0.00249137641571089	red
ELMSAN1	2.22209233491791	6.25106340234898	19.1443768810729	0.00249390554622235	red
BSDC1	-1.26083035660847	5.77818132461412	19.144189078707	0.00249397614658696	blue
ATP6V1G1	1.23816066811591	8.0346734712705	19.1430862538857	0.00249439078122693	red
HTT	-3.07254511580455	4.23260918515017	19.0992558391476	0.00251094039531635	blue
ZNF160	1.44841027130293	5.30083034201066	19.0901570637565	0.00251439324070093	red
CNTROB	-3.13098763764895	3.75402454606639	19.0868953160819	0.00251563247861784	blue
AP1G1	1.73383726422191	6.34892758774868	19.0728604665127	0.00252097352555815	red
ERAP2	1.39904398395548	8.54105580138608	19.0679802024591	0.0025228340829667	red
PPP4R2	1.40126014020962	7.07840719856461	19.0654926769137	0.00252378309492051	red
ATG4B	-1.98699957495057	4.41662421825571	19.0594487505206	0.00252609077631111	blue
ABCC4	1.33696231853145	4.95476608162953	19.0569471758006	0.00252704670016804	red
PEA15	-1.35176061460154	7.64495826894755	19.0383313360025	0.00253417466759123	blue
AC100800.1	-9.10412122613198	0.820725860043626	21.5213472407151	0.00253762309080756	blue
UNC5B	-3.01751545417563	4.45316148663191	19.0276071784519	0.00253829241381741	blue
ZNF286B	2.58096519716896	3.41487462527744	19.0251899876702	0.00253922170322776	red
AP000813.1	3.65689857331613	2.12207906779062	19.0231180664872	0.00254001859449517	red
BCL2L1	-3.60139139405137	5.6018251913711	19.0198535114216	0.00254127482897481	blue
GATA6	1.70496456628481	5.35386383383115	19.0094668965128	0.00254527691043702	red
APH1A	-1.53675267869653	4.80326661271068	19.0014914245083	0.00254835533569848	blue
MAP2K6	-8.92179530711556	0.649395722907791	21.4710236680904	0.00255358282080301	blue
FLCN	2.21993961177413	5.57673675002176	18.9863271795313	0.00255422146637335	red
DAGLA	-5.92727400700275	2.67187522628695	18.9611970189972	0.00256398027521218	blue
AMFR	1.34333112239166	6.159702542163	18.9550137997559	0.00256638859770895	red
MYL12A	1.70121128002111	9.99390980275214	18.9445305654803	0.0025704782559748	red
CCDC91	1.38490519531055	6.01572548255873	18.9426929033416	0.00257119599867903	red
GOLGA8A	-5.04823486929271	1.193652117933	18.9340499280484	0.00257457510321	blue
MUC1	-8.70910689137721	0.445553125692677	21.4005324534849	0.00257615787101113	blue
TDP2	1.28080517647438	5.53317388663069	18.9290537041882	0.00257653100331097	red
MOB1A	1.02176420898362	7.78370654376004	18.9249437104162	0.00257814136793919	red
BAZ1A	1.56553538411845	5.60397314595149	18.9176317247986	0.00258100945941178	red
SNORD3B-1	-6.79465701580452	2.27662494717562	18.9159395642902	0.0025816737733752	blue
PLAUR	1.16571408116017	7.25323723699592	18.9140279121139	0.00258242451498766	red
CSF1	-1.66460190755603	5.73448804825351	18.9039100157216	0.00258640258100999	blue
PKD1P6	-4.05016615332065	2.07416714757473	18.8996712216696	0.00258807144509546	blue
OCEL1	-2.32402096757234	3.46789730879704	18.8962973363524	0.00258940075295526	blue
CLCC1	1.29637888645036	6.17937530089785	18.8926179103322	0.00259085142326029	red
PPP1R15A	-2.08339347042526	7.62440310844829	18.8914353572923	0.00259131788016558	blue
DHX33	1.64585361543997	5.30204544309941	18.8738001632439	0.00259828662243705	red
ANKS1B	1.70235283130948	4.41061409798164	18.8716910297791	0.00259912164817173	red
RAP1GAP2	-3.20709456803198	3.01771453674651	18.8574564987361	0.00260476607295566	blue
PLXNA3	-2.98541893952422	2.79745701614641	18.8549639174341	0.00260575604394082	blue
AL109809.5	-8.8019934968666	0.535249734439734	21.3041123139254	0.00260745719610824	blue
PCDHGB1	-8.95245452683072	0.668925312759568	21.2970354229639	0.00260977381106459	blue
AC243585.2	9.07054670297605	0.232178592072039	25.2276064657923	0.00261512884790517	red
AC245060.4	1.63476942020902	4.41050101882624	18.8259066623354	0.00261733163632431	red
PLIN3	-1.73196514118779	6.86073862555657	18.8196556812206	0.00261983030467412	blue
SMIM15	1.20836473576449	6.71908144889605	18.8182292084872	0.00262040092098064	red
ITPRIPL2	-2.38498800902555	3.77882518895424	18.8080968679551	0.00262445855515744	blue
CCAR2	-1.84794378950696	4.7425943448175	18.8076134214637	0.00262465235548966	blue
AC107068.1	-9.08061548267061	0.79225386908161	21.2487298244774	0.00262565803370173	blue
MED25	-1.72943091266401	4.66362041914515	18.7927403961284	0.0026306233504388	blue
GCNT4	3.71098759106753	1.96154123777631	18.77523627735	0.00263767255366851	red
CSGALNACT2	1.51177739404984	6.60164677330803	18.7670342840748	0.00264098381383876	red
AC008993.2	-9.5388263826594	1.23820278917192	21.1975740764578	0.00264261626688947	blue
CSNK1G3	1.32140182866215	7.31525335662078	18.7614462515292	0.00264324277795959	red
SLC9A3R2	-1.3600209166396	5.62504629014104	18.7562967045919	0.00264532663755494	blue
HK1	-1.54148806769557	6.78486561321438	18.7536841462638	0.00264638464828588	blue
PSMA2	1.20228614752055	8.99714314344625	18.7521408279248	0.00264700989790539	red
INSIG2	1.11825753929365	6.26358633437083	18.7489792974135	0.00264829131977011	red
AURKB	-1.42487184552334	5.2316133716308	18.7482617057375	0.00264858228053778	blue
ATP5F1C	1.35500755197467	8.62776764598933	18.7462691215448	0.00264939042150365	red
RARS2	1.01914593540619	6.88460621114369	18.7454947438426	0.00264970457294569	red
